Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Cleaned_Text,Predicted_Sentiment,Keywords/Topics,,,
311,315," Fearful whispers in the dark, the mind haunted by the specter of the unknown, shadows dancing to the rhythm of anxiety's tune. ", Fearful ,7/14/2023 23:00, DarkWhispers , Twitter , #Fearful #SpecterOfTheUnknown ,13,26, UK ,2023,7,14,23,fearful whisper dark mind haunted specter unknown shadow dancing rhythm anxiety tune,Negative,"new, life, joy, dream, day",,,
312,316," Bitterness, a bitter aftertaste lingering on the tongue, each word a reminder of wounds that refuse to heal with the passing of time. ", Bitterness ,4/5/2020 16:20, LingeringTaste , Instagram , #Bitterness #BitterAftertaste ,10,20, India ,2020,4,5,16,bitterness bitter aftertaste lingering tongue word reminder wound refuse heal passing time,Negative,"new, life, joy, dream, day",,,
313,317," Overwhelmed by the cacophony of expectations, a drowning soul in the tempest of pressure, struggling to stay afloat. ", Overwhelmed ,11/29/2021 8:45, TempestSurvivor , Facebook , #Overwhelmed #DrowningSoul ,20,40, USA ,2021,11,29,8,overwhelmed cacophony expectation drowning soul tempest pressure struggling stay afloat,Neutral,"new, life, joy, dream, day",,,
314,318," Jealousy, a venom that seeps through the veins, poisoning the heart and turning it into a breeding ground for discontent. ", Jealous ,12/12/2019 17:00, VenomousHeart , Twitter , #Jealous #HeartOfDiscontent ,16,32, Australia ,2019,12,12,17,jealousy venom seeps vein poisoning heart turning breeding ground discontent,Neutral,"new, life, joy, dream, day",,,
315,319," Devastated by the revelation of betrayal, the trust shattered like fragile glass, leaving shards of pain in its wake. ", Devastated ,5/20/2022 14:50, FragileTrust , Instagram , #Devastated #ShatteredTrust ,25,50, Canada ,2022,5,20,14,devastated revelation betrayal trust shattered like fragile glass leaving shard pain wake,Neutral,"new, life, joy, dream, day",,,
316,320," Frustrated attempts to mend a broken connection, the threads of understanding slipping through the fingers like grains of sand. ", Frustrated ,9/3/2020 12:15, BrokenThreads , Facebook , #Frustrated #SlippingThreads ,14,28, UK ,2020,9,3,12,frustrated attempt mend broken connection thread understanding slipping finger like grain sand,Negative,"new, life, joy, dream, day",,,
317,321," Envious gazes cast upon the podium of success, a bitter pill swallowed, the taste lingering as a constant reminder of unattained heights. ", Envious ,2/10/2021 19:30, SuccessPill , Twitter , #Envious #BitterPill ,20,40, USA ,2021,2,10,19,envious gaze cast upon podium success bitter pill swallowed taste lingering constant reminder unattained height,Positive,"new, life, joy, dream, day",,,
318,322," Dismissive gestures, a curtain drawn to shield the vulnerability, a stage where emotions take a backseat to the performance of indifference. ", Dismissive ,8/18/2018 14:40, CurtainShield , Instagram , #Dismissive #IndifferencePerformance ,12,24, Australia ,2018,8,18,14,dismissive gesture curtain drawn shield vulnerability stage emotion take backseat performance indifference,Neutral,"new, life, joy, dream, day",,,
319,323," Despair like a heavy fog, enveloping every thought, blurring the path ahead, a journey in the labyrinth of utter hopelessness. ", Despair ,2/28/2022 21:00, FoggyLabyrinth , Facebook , #Despair #LabyrinthOfHopelessness ,8,16, Canada ,2022,2,28,21,despair like heavy fog enveloping every thought blurring path ahead journey labyrinth utter hopelessness,Negative,"new, life, joy, dream, day",,,
320,324," Bitterness, a bitter chill in the air, freezing moments into icicles of resentment that dangle precariously over the landscape of memory. ", Bitterness ,10/15/2019 10:30, IcyResentment , Twitter , #Bitterness #IciclesOfResentment ,15,30, UK ,2019,10,15,10,bitterness bitter chill air freezing moment icicle resentment dangle precariously landscape memory,Negative,"new, life, joy, dream, day",,,
321,325," Loneliness, a solitary moon in a starless sky, casting a cold glow on the landscape of isolation, where echoes bounce in empty spaces. ", Loneliness ,12/1/2017 18:50, SolitaryMoon , Instagram , #Loneliness #StarlessSky ,18,36, USA ,2017,12,1,18,loneliness solitary moon starless sky casting cold glow landscape isolation echo bounce empty space,Negative,"new, life, joy, dream, day",,,
322,326," Yearning for the warmth of a vanished sun, a heartache painted in the hues of a sunset that never graced the horizon. ", Yearning ,4/18/2020 16:15, VanishedSunset , Facebook , #Yearning #HuesOfSunset ,10,20, Australia ,2020,4,18,16,yearning warmth vanished sun heartache painted hue sunset never graced horizon,Neutral,"new, life, joy, dream, day",,,
323,327," Fearful eyes scanning the shadows, a prisoner of the night, terrorized by the lurking monsters born from the mind's darkest corners. ", Fearful ,1/7/2023 3:30, NightPrisoner , Twitter , #Fearful #LurkingMonsters ,18,36, India ,2023,1,7,3,fearful eye scanning shadow prisoner night terrorized lurking monster born mind darkest corner,Negative,"new, life, joy, dream, day",,,
324,328," Apprehensive whispers in the wind, a forecast of uncertainty, the mind's weather vane spinning wildly in the storm of doubt. ", Apprehensive ,6/10/2021 10:00, WindWhisperer , Instagram , #Apprehensive #StormOfDoubt ,14,28, Canada ,2021,6,10,10,apprehensive whisper wind forecast uncertainty mind weather vane spinning wildly storm doubt,Positive,"new, life, joy, dream, day",,,
325,329," Overwhelmed by the maze of expectations, a minotaur of pressure lurking in the labyrinth, waiting to devour the spirit of resilience. ", Overwhelmed ,2/22/2020 15:20, MazeExplorer , Facebook , #Overwhelmed #MinotaurOfPressure ,22,44, USA ,2020,2,22,15,overwhelmed maze expectation minotaur pressure lurking labyrinth waiting devour spirit resilience,Neutral,"new, life, joy, dream, day",,,
326,330," Jealousy, a festering wound, the pain intensifying with each glance at the garden of others' achievements, blooming beyond the fence. ", Jealous ,3/17/2018 14:45, WoundedGarden , Twitter , #Jealous #BloomingAchievements ,16,32, UK ,2018,3,17,14,jealousy festering wound pain intensifying glance garden others achievement blooming beyond fence,Neutral,"new, life, joy, dream, day",,,
327,331," Devastated, a heart in ruins, the echoes of shattered dreams reverberating in the chambers, a requiem for what once was whole. ", Devastated ,10/28/2022 11:15, RuinedHeart , Instagram , #Devastated #EchoesOfShatteredDreams ,25,50, Australia ,2022,10,28,11,devastated heart ruin echo shattered dream reverberating chamber requiem whole,Positive,"dream, new, life, joy, day",,,
328,332," Frustrated attempts to untangle the knot of confusion, the threads of understanding slipping further into the labyrinth of miscommunication. ", Frustrated ,11/1/2020 12:30, KnotUntangler , Facebook , #Frustrated #LabyrinthOfMiscommunication ,14,28, India ,2020,11,1,12,frustrated attempt untangle knot confusion thread understanding slipping labyrinth miscommunication,Negative,"new, life, joy, dream, day",,,
329,333," Envious eyes locked on the treasure chest of opportunities, a heartache fueled by the desire for keys that seem forever elusive. ", Envious ,1/15/2021 22:10, ElusiveKeys , Twitter , #Envious #DesireForKeys ,20,40, USA ,2021,1,15,22,envious eye locked treasure chest opportunity heartache fueled desire key seem forever elusive,Neutral,"new, life, joy, dream, day",,,
330,334," Dismissive gestures, a curtain drawn to shield the vulnerability, a stage where emotions take a backseat to the performance of indifference. ", Dismissive ,8/18/2018 14:00, IndifferentFort , Instagram , #Dismissive #IndifferencePerformance ,12,24, Australia ,2018,8,18,14,dismissive gesture curtain drawn shield vulnerability stage emotion take backseat performance indifference,Neutral,"new, life, joy, dream, day",,,
331,335," Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration. ", Frustrated ,1/7/2022 11:10, DreamMosaic , Twitter , #Frustrated #MosaicOfDisappointment ,15,30, Canada ,2022,1,7,11,shattered dream lie floor like fragment glass mosaic disappointment crafted hand frustration,Negative,"dream, new, life, joy, day",,,
332,336," Loneliness, a silent companion in the night, the only echo in the chamber of solitude, a heart's solitary nocturne. ", Loneliness ,9/19/2019 3:30, NocturnalEcho , Facebook , #Loneliness #SolitaryNocturne ,18,36, Australia ,2019,9,19,3,loneliness silent companion night echo chamber solitude heart solitary nocturne,Neutral,"new, life, joy, dream, day",,,
333,337,Awe-struck by the breathtaking sunrise over the mountains.      , Awe           ,4/3/2022 6:15, NatureAdmirer  , Instagram , #Awe #BreathtakingSunrise                   ,28,55, USA               ,2022,4,3,6,awestruck breathtaking sunrise mountain,Positive,"new, life, joy, dream, day",,,
334,338,Navigating through the challenges with determination.          , Determination ,10/12/2023 10:30, GoalPursuer    , Twitter  , #Determination #Challenges                  ,15,30, Canada            ,2023,10,12,10,navigating challenge determination,Neutral,"new, life, joy, dream, day",,,
335,339,Nostalgia hits while flipping through an old photo album.     , Nostalgia      ,6/28/2019 19:00, MemoryLane     , Facebook , #Nostalgia #OldMemories                     ,22,45, UK                ,2019,6,28,19,nostalgia hit flipping old photo album,Positive,"new, life, joy, dream, day",,,
336,340,Thrilled to witness the grandeur of a cultural festival.       , Thrill        ,9/15/2020 14:45, CultureEnthusiast , Instagram , #Thrill #CulturalCelebration              ,40,80, India              ,2020,9,15,14,thrilled witness grandeur cultural festival,Positive,"new, life, joy, dream, day",,,
337,341,Calmness found in the rhythm of raindrops on the windowpane.   , Calmness      ,11/8/2017 21:20, RainWatcher    , Twitter  , #Calmness #RainyDays                        ,18,35, Australia          ,2017,11,8,21,calmness found rhythm raindrop windowpane,Neutral,"new, life, joy, dream, day",,,
338,342,Overwhelmed by the support received during a personal challenge., Overwhelmed   ,5/20/2021 17:30, PersonalJourney , Facebook , #Overwhelmed #SupportiveCommunity          ,25,50, USA               ,2021,5,20,17,overwhelmed support received personal challenge,Neutral,"new, life, joy, dream, day",,,
339,343,Excitement builds as the countdown to a long-awaited vacation begins. , Excitement ,1/10/2023 12:00, VacationDreamer , Instagram , #Excitement #VacationCountdown        ,30,60, France            ,2023,1,10,12,excitement build countdown longawaited vacation begin,Neutral,"new, life, joy, dream, day",,,
340,344,"Reflecting on life's journey, grateful for the lessons learned. ", Gratitude   ,12/5/2018 8:45, LifeLearner   , Twitter  , #Gratitude #LifeLessons                    ,35,70, Brazil            ,2018,12,5,8,reflecting life journey grateful lesson learned,Neutral,"life, new, joy, dream, day",,,
341,345,Bittersweet emotions arise while bidding farewell to a dear friend. , Bittersweet ,3/15/2020 18:30, FarewellSender , Instagram , #Bittersweet #Farewell                     ,20,40, Japan             ,2020,3,15,18,bittersweet emotion arise bidding farewell dear friend,Neutral,"new, life, joy, dream, day",,,
342,346,Curiosity sparked by exploring a mysterious ancient ruin.      , Curiosity     ,8/22/2016 15:10, HistoryExplorer , Facebook , #Curiosity #AncientDiscovery          ,18,35, Greece            ,2016,8,22,15,curiosity sparked exploring mysterious ancient ruin,Neutral,"new, life, joy, dream, day",,,
343,347,Admiration for the intricate details of a handcrafted masterpiece. , Admiration    ,8/20/2019 16:00, CraftEnthusiast , Instagram , #Admiration #HandcraftedArt               ,25,50, USA               ,2019,8,20,16,admiration intricate detail handcrafted masterpiece,Neutral,"new, life, joy, dream, day",,,
344,348,Overjoyed by the warmth of a cozy fireplace on a winter evening.   , Overjoyed     ,12/8/2021 19:30, WinterLover     , Twitter  , #Overjoyed #WinterWarmth                  ,18,35, Canada            ,2021,12,8,19,overjoyed warmth cozy fireplace winter evening,Negative,"new, life, joy, dream, day",,,
345,349,Inspiration strikes while observing the colors of a vibrant sunset., Inspiration   ,6/10/2020 20:45, SunsetWatcher   , Instagram , #Inspiration #ColorfulSunset             ,30,60, UK                ,2020,6,10,20,inspiration strike observing color vibrant sunset,Positive,"new, life, joy, dream, day",,,
346,350,Motivated to achieve fitness goals after an invigorating workout.  , Motivation    ,2/28/2022 7:15, FitnessJunkie   , Facebook , #Motivation #FitnessGoals                 ,40,80, Australia          ,2022,2,28,7,motivated achieve fitness goal invigorating workout,Neutral,"new, life, joy, dream, day",,,
347,351,Gratitude for the simple joys found in a cup of morning coffee.    , Gratitude     ,4/15/2017 8:00, CoffeeLover     , Twitter  , #Gratitude #MorningCoffee                 ,22,45, India             ,2017,4,15,8,gratitude simple joy found cup morning coffee,Positive,"joy, new, life, dream, day",,,
348,352,Feeling empowered after conquering a challenging hiking trail.     , Empowerment   ,9/5/2018 14:20, HikingExplorer  , Instagram , #Empowerment #HikingAdventure             ,35,70, USA               ,2018,9,5,14,feeling empowered conquering challenging hiking trail,Positive,"new, life, joy, dream, day",,,
